Date,Open,High,Low,Close,Adj Close,Volume
2019-02-25,15.080000,15.080000,15.080000,15.080000,10.854893,0
2019-02-26,15.100000,15.100000,15.100000,15.100000,10.869289,0
2019-02-27,15.110000,15.110000,15.110000,15.110000,10.876488,0
2019-02-28,15.030000,15.030000,15.030000,15.030000,10.818901,0
2019-03-01,15.130000,15.130000,15.130000,15.130000,10.890884,0
2019-03-04,15.060000,15.060000,15.060000,15.060000,10.840497,0
2019-03-05,15.030000,15.030000,15.030000,15.030000,10.818901,0
2019-03-06,14.930000,14.930000,14.930000,14.930000,10.746920,0
2019-03-07,14.850000,14.850000,14.850000,14.850000,10.689334,0
2019-03-08,14.840000,14.840000,14.840000,14.840000,10.682137,0
2019-03-11,15.040000,15.040000,15.040000,15.040000,10.826100,0
2019-03-12,15.070000,15.070000,15.070000,15.070000,10.847696,0
2019-03-13,15.210000,15.210000,15.210000,15.210000,10.948470,0
2019-03-14,15.250000,15.250000,15.250000,15.250000,10.977262,0
2019-03-15,15.300000,15.300000,15.300000,15.300000,11.013254,0
2019-03-18,15.400000,15.400000,15.400000,15.400000,11.085235,0
2019-03-19,15.380000,15.380000,15.380000,15.380000,11.070839,0
2019-03-20,15.260000,15.260000,15.260000,15.260000,10.984461,0
2019-03-21,15.380000,15.380000,15.380000,15.380000,11.070839,0
2019-03-22,15.070000,15.070000,15.070000,15.070000,10.847696,0
2019-03-25,15.020000,15.020000,15.020000,15.020000,10.811703,0
2019-03-26,15.150000,15.150000,15.150000,15.150000,10.905279,0
2019-03-27,15.070000,15.070000,15.070000,15.070000,10.847696,0
2019-03-28,15.120000,15.120000,15.120000,15.120000,10.883685,0
2019-03-29,15.200000,15.200000,15.200000,15.200000,10.941272,0
2019-04-01,15.380000,15.380000,15.380000,15.380000,11.070839,0
2019-04-02,15.350000,15.350000,15.350000,15.350000,11.049244,0
2019-04-03,15.350000,15.350000,15.350000,15.350000,11.049244,0
2019-04-04,15.400000,15.400000,15.400000,15.400000,11.085235,0
2019-04-05,15.450000,15.450000,15.450000,15.450000,11.121226,0
2019-04-08,15.460000,15.460000,15.460000,15.460000,11.128424,0
2019-04-09,15.350000,15.350000,15.350000,15.350000,11.049244,0
2019-04-10,15.390000,15.390000,15.390000,15.390000,11.078037,0
2019-04-11,15.370000,15.370000,15.370000,15.370000,11.063642,0
2019-04-12,15.440000,15.440000,15.440000,15.440000,11.114028,0
2019-04-15,15.440000,15.440000,15.440000,15.440000,11.114028,0
2019-04-16,15.520000,15.520000,15.520000,15.520000,11.171616,0
2019-04-17,15.580000,15.580000,15.580000,15.580000,11.214804,0
2019-04-18,15.600000,15.600000,15.600000,15.600000,11.229200,0
2019-04-22,15.650000,15.650000,15.650000,15.650000,11.265189,0
2019-04-23,15.740000,15.740000,15.740000,15.740000,11.329976,0
2019-04-24,15.700000,15.700000,15.700000,15.700000,11.301182,0
2019-04-25,15.680000,15.680000,15.680000,15.680000,11.286785,0
2019-04-26,15.770000,15.770000,15.770000,15.770000,11.351568,0
2019-04-29,15.840000,15.840000,15.840000,15.840000,11.401956,0
2019-04-30,15.890000,15.890000,15.890000,15.890000,11.437947,0
2019-05-01,15.780000,15.780000,15.780000,15.780000,11.358765,0
2019-05-02,15.740000,15.740000,15.740000,15.740000,11.329976,0
2019-05-03,15.890000,15.890000,15.890000,15.890000,11.437947,0
2019-05-06,15.830000,15.830000,15.830000,15.830000,11.394758,0
2019-05-07,15.560000,15.560000,15.560000,15.560000,11.200407,0
2019-05-08,15.560000,15.560000,15.560000,15.560000,11.200407,0
2019-05-09,15.520000,15.520000,15.520000,15.520000,11.171616,0
2019-05-10,15.590000,15.590000,15.590000,15.590000,11.222001,0
2019-05-13,15.250000,15.250000,15.250000,15.250000,10.977262,0
2019-05-14,15.390000,15.390000,15.390000,15.390000,11.078037,0
2019-05-15,15.430000,15.430000,15.430000,15.430000,11.106830,0
2019-05-16,15.530000,15.530000,15.530000,15.530000,11.178813,0
2019-05-17,15.470000,15.470000,15.470000,15.470000,11.135622,0
2019-05-20,15.360000,15.360000,15.360000,15.360000,11.056443,0
2019-05-21,15.470000,15.470000,15.470000,15.470000,11.135622,0
2019-05-22,15.370000,15.370000,15.370000,15.370000,11.063642,0
2019-05-23,15.150000,15.150000,15.150000,15.150000,10.905279,0
2019-05-24,15.170000,15.170000,15.170000,15.170000,10.919677,0
2019-05-28,15.030000,15.030000,15.030000,15.030000,10.818901,0
2019-05-29,14.940000,14.940000,14.940000,14.940000,10.754117,0
2019-05-30,14.930000,14.930000,14.930000,14.930000,10.746920,0
2019-05-31,14.750000,14.750000,14.750000,14.750000,10.617352,0
2019-06-03,14.790000,14.790000,14.790000,14.790000,10.646145,0
2019-06-04,15.100000,15.100000,15.100000,15.100000,10.869289,0
2019-06-05,15.130000,15.130000,15.130000,15.130000,10.890884,0
2019-06-06,15.220000,15.220000,15.220000,15.220000,10.955667,0
2019-06-07,15.340000,15.340000,15.340000,15.340000,11.042046,0
2019-06-10,15.420000,15.420000,15.420000,15.420000,11.099632,0
2019-06-11,15.440000,15.440000,15.440000,15.440000,11.114028,0
2019-06-12,15.390000,15.390000,15.390000,15.390000,11.078037,0
2019-06-13,15.430000,15.430000,15.430000,15.430000,11.106830,0
2019-06-14,15.410000,15.410000,15.410000,15.410000,11.092435,0
2019-06-17,15.390000,15.390000,15.390000,15.390000,11.078037,0
2019-06-18,15.560000,15.560000,15.560000,15.560000,11.200407,0
2019-06-19,15.560000,15.560000,15.560000,15.560000,11.200407,0
2019-06-20,15.720000,15.720000,15.720000,15.720000,11.315578,0
2019-06-21,15.720000,15.720000,15.720000,15.720000,11.315578,0
2019-06-24,15.660000,15.660000,15.660000,15.660000,11.272389,0
2019-06-25,15.530000,15.530000,15.530000,15.530000,11.178813,0
2019-06-26,15.540000,15.540000,15.540000,15.540000,11.186009,0
2019-06-27,15.600000,15.600000,15.600000,15.600000,11.229200,0
2019-06-28,15.710000,15.710000,15.710000,15.710000,11.308379,0
2019-07-01,15.830000,15.830000,15.830000,15.830000,11.394758,0
2019-07-02,15.860000,15.860000,15.860000,15.860000,11.416353,0
2019-07-03,15.940000,15.940000,15.940000,15.940000,11.473939,0
2019-07-05,15.900000,15.900000,15.900000,15.900000,11.445146,0
2019-07-08,15.820000,15.820000,15.820000,15.820000,11.387561,0
2019-07-09,15.830000,15.830000,15.830000,15.830000,11.394758,0
2019-07-10,15.870000,15.870000,15.870000,15.870000,11.423551,0
2019-07-11,15.920000,15.920000,15.920000,15.920000,11.459541,0
2019-07-12,15.980000,15.980000,15.980000,15.980000,11.502731,0
2019-07-15,15.960000,15.960000,15.960000,15.960000,11.488334,0
2019-07-16,15.890000,15.890000,15.890000,15.890000,11.437947,0
2019-07-17,15.750000,15.750000,15.750000,15.750000,11.337172,0
2019-07-18,15.810000,15.810000,15.810000,15.810000,11.380363,0
2019-07-19,15.760000,15.760000,15.760000,15.760000,11.344371,0
2019-07-22,15.790000,15.790000,15.790000,15.790000,11.365966,0
2019-07-23,15.920000,15.920000,15.920000,15.920000,11.459541,0
2019-07-24,16.010000,16.010000,16.010000,16.010000,11.524325,0
2019-07-25,15.930000,15.930000,15.930000,15.930000,11.466741,0
2019-07-26,16.059999,16.059999,16.059999,16.059999,11.560316,0
2019-07-29,16.030001,16.030001,16.030001,16.030001,11.538724,0
2019-07-30,16.020000,16.020000,16.020000,16.020000,11.531525,0
2019-07-31,15.880000,15.880000,15.880000,15.880000,11.430749,0
2019-08-01,15.720000,15.720000,15.720000,15.720000,11.315578,0
2019-08-02,15.640000,15.640000,15.640000,15.640000,11.257993,0
2019-08-05,15.200000,15.200000,15.200000,15.200000,10.941272,0
2019-08-06,15.310000,15.310000,15.310000,15.310000,11.020451,0
2019-08-07,15.320000,15.320000,15.320000,15.320000,11.027649,0
2019-08-08,15.580000,15.580000,15.580000,15.580000,11.214804,0
2019-08-09,14.220000,14.220000,14.220000,14.220000,11.148944,0
2019-08-12,14.060000,14.060000,14.060000,14.060000,11.023499,0
2019-08-13,14.270000,14.270000,14.270000,14.270000,11.188148,0
2019-08-14,13.870000,13.870000,13.870000,13.870000,10.874532,0
2019-08-15,13.810000,13.810000,13.810000,13.810000,10.827491,0
2019-08-16,14.070000,14.070000,14.070000,14.070000,11.031339,0
2019-08-19,14.220000,14.220000,14.220000,14.220000,11.148944,0
2019-08-20,14.100000,14.100000,14.100000,14.100000,11.054861,0
2019-08-21,14.200000,14.200000,14.200000,14.200000,11.133265,0
2019-08-22,14.200000,14.200000,14.200000,14.200000,11.133265,0
2019-08-23,13.850000,13.850000,13.850000,13.850000,10.858854,0
2019-08-26,14.000000,14.000000,14.000000,14.000000,10.976459,0
2019-08-27,13.940000,13.940000,13.940000,13.940000,10.929415,0
2019-08-28,14.030000,14.030000,14.030000,14.030000,10.999977,0
2019-08-29,14.190000,14.190000,14.190000,14.190000,11.125424,0
2019-08-30,14.230000,14.230000,14.230000,14.230000,11.156784,0
2019-09-03,14.150000,14.150000,14.150000,14.150000,11.094063,0
2019-09-04,14.350000,14.350000,14.350000,14.350000,11.250870,0
2019-09-05,14.510000,14.510000,14.510000,14.510000,11.376314,0
2019-09-06,14.490000,14.490000,14.490000,14.490000,11.360634,0
2019-09-09,14.570000,14.570000,14.570000,14.570000,11.423356,0
2019-09-10,14.630000,14.630000,14.630000,14.630000,11.470398,0
2019-09-11,14.730000,14.730000,14.730000,14.730000,11.548800,0
2019-09-12,14.750000,14.750000,14.750000,14.750000,11.564482,0
2019-09-13,14.760000,14.760000,14.760000,14.760000,11.572322,0
2019-09-16,14.760000,14.760000,14.760000,14.760000,11.572322,0
2019-09-17,14.760000,14.760000,14.760000,14.760000,11.572322,0
2019-09-18,14.760000,14.760000,14.760000,14.760000,11.572322,0
2019-09-19,14.760000,14.760000,14.760000,14.760000,11.572322,0
2019-09-20,14.700000,14.700000,14.700000,14.700000,11.525281,0
2019-09-23,14.690000,14.690000,14.690000,14.690000,11.517440,0
2019-09-24,14.550000,14.550000,14.550000,14.550000,11.407676,0
2019-09-25,14.610000,14.610000,14.610000,14.610000,11.454716,0
2019-09-26,14.540000,14.540000,14.540000,14.540000,11.399835,0
2019-09-27,14.530000,14.530000,14.530000,14.530000,11.391994,0
2019-09-30,14.550000,14.550000,14.550000,14.550000,11.407676,0
2019-10-01,14.370000,14.370000,14.370000,14.370000,11.266549,0
2019-10-02,14.120000,14.120000,14.120000,14.120000,11.070541,0
2019-10-03,14.220000,14.220000,14.220000,14.220000,11.148944,0
2019-10-04,14.420000,14.420000,14.420000,14.420000,11.305751,0
2019-10-07,14.370000,14.370000,14.370000,14.370000,11.266549,0
2019-10-08,14.140000,14.140000,14.140000,14.140000,11.086222,0
2019-10-09,14.260000,14.260000,14.260000,14.260000,11.180305,0
2019-10-10,14.370000,14.370000,14.370000,14.370000,11.266549,0
2019-10-11,14.560000,14.560000,14.560000,14.560000,11.415516,0
2019-10-14,14.540000,14.540000,14.540000,14.540000,11.399835,0
2019-10-15,14.700000,14.700000,14.700000,14.700000,11.525281,0
2019-10-16,14.700000,14.700000,14.700000,14.700000,11.525281,0
2019-10-17,14.770000,14.770000,14.770000,14.770000,11.580162,0
2019-10-18,14.700000,14.700000,14.700000,14.700000,11.525281,0
2019-10-21,14.810000,14.810000,14.810000,14.810000,11.611523,0
2019-10-22,14.840000,14.840000,14.840000,14.840000,11.635044,0
2019-10-23,14.900000,14.900000,14.900000,14.900000,11.682087,0
2019-10-24,14.890000,14.890000,14.890000,14.890000,11.674247,0
2019-10-25,14.970000,14.970000,14.970000,14.970000,11.736969,0
2019-10-28,15.040000,15.040000,15.040000,15.040000,11.791851,0
2019-10-29,15.030000,15.030000,15.030000,15.030000,11.784012,0
2019-10-30,15.140000,15.140000,15.140000,15.140000,11.870255,0
2019-10-31,15.090000,15.090000,15.090000,15.090000,11.831053,0
2019-11-01,15.280000,15.280000,15.280000,15.280000,11.980019,0
2019-11-04,15.410000,15.410000,15.410000,15.410000,12.081943,0
2019-11-05,15.440000,15.440000,15.440000,15.440000,12.105464,0
2019-11-06,15.450000,15.450000,15.450000,15.450000,12.113304,0
2019-11-07,15.590000,15.590000,15.590000,15.590000,12.223069,0
2019-11-08,15.670000,15.670000,15.670000,15.670000,12.285792,0
2019-11-11,15.620000,15.620000,15.620000,15.620000,12.246590,0
2019-11-12,15.620000,15.620000,15.620000,15.620000,12.246590,0
2019-11-13,15.590000,15.590000,15.590000,15.590000,12.223069,0
2019-11-14,15.580000,15.580000,15.580000,15.580000,12.215228,0
2019-11-15,15.720000,15.720000,15.720000,15.720000,12.324993,0
2019-11-18,15.720000,15.720000,15.720000,15.720000,12.324993,0
2019-11-19,15.690000,15.690000,15.690000,15.690000,12.301472,0
2019-11-20,15.630000,15.630000,15.630000,15.630000,12.254431,0
2019-11-21,15.670000,15.670000,15.670000,15.670000,12.285792,0
2019-11-22,15.710000,15.710000,15.710000,15.710000,12.317155,0
2019-11-25,15.770000,15.770000,15.770000,15.770000,12.364194,0
2019-11-26,15.740000,15.740000,15.740000,15.740000,12.340674,0
2019-11-27,15.790000,15.790000,15.790000,15.790000,12.379876,0
2019-11-29,15.730000,15.730000,15.730000,15.730000,12.332833,0
2019-12-02,15.640000,15.640000,15.640000,15.640000,12.262271,0
2019-12-03,15.500000,15.500000,15.500000,15.500000,12.152507,0
2019-12-04,15.620000,15.620000,15.620000,15.620000,12.246590,0
2019-12-05,15.630000,15.630000,15.630000,15.630000,12.254431,0
2019-12-06,15.830000,15.830000,15.830000,15.830000,12.411238,0
2019-12-09,15.790000,15.790000,15.790000,15.790000,12.379876,0
2019-12-10,15.760000,15.760000,15.760000,15.760000,12.356354,0
2019-12-11,15.790000,15.790000,15.790000,15.790000,12.379876,0
2019-12-12,16.030001,16.030001,16.030001,16.030001,12.568046,0
2019-12-13,15.280000,15.280000,15.280000,15.280000,12.557360,0
2019-12-16,15.380000,15.380000,15.380000,15.380000,12.639541,0
2019-12-17,15.370000,15.370000,15.370000,15.370000,12.631322,0
2019-12-18,15.310000,15.310000,15.310000,15.310000,12.582015,0
2019-12-19,15.350000,15.350000,15.350000,15.350000,12.614887,0
2019-12-20,15.420000,15.420000,15.420000,15.420000,12.672414,0
2019-12-23,15.470000,15.470000,15.470000,15.470000,12.713505,0
2019-12-24,15.480000,15.480000,15.480000,15.480000,12.721723,0
2019-12-26,15.560000,15.560000,15.560000,15.560000,12.787470,0
2019-12-27,15.560000,15.560000,15.560000,15.560000,12.787470,0
2019-12-30,15.470000,15.470000,15.470000,15.470000,12.713505,0
2019-12-31,15.510000,15.510000,15.510000,15.510000,12.746379,0
2020-01-02,15.700000,15.700000,15.700000,15.700000,12.902522,0
2020-01-03,15.580000,15.580000,15.580000,15.580000,12.803905,0
2020-01-06,15.630000,15.630000,15.630000,15.630000,12.844995,0
2020-01-07,15.580000,15.580000,15.580000,15.580000,12.803905,0
2020-01-08,15.620000,15.620000,15.620000,15.620000,12.836778,0
2020-01-09,15.720000,15.720000,15.720000,15.720000,12.918958,0
2020-01-10,15.640000,15.640000,15.640000,15.640000,12.853215,0
2020-01-13,15.760000,15.760000,15.760000,15.760000,12.951833,0
2020-01-14,15.720000,15.720000,15.720000,15.720000,12.918958,0
2020-01-15,15.700000,15.700000,15.700000,15.700000,12.902522,0
2020-01-16,15.800000,15.800000,15.800000,15.800000,12.984705,0
2020-01-17,15.860000,15.860000,15.860000,15.860000,13.034013,0
2020-01-21,15.770000,15.770000,15.770000,15.770000,12.960051,0
2020-01-22,15.730000,15.730000,15.730000,15.730000,12.927177,0
2020-01-23,15.710000,15.710000,15.710000,15.710000,12.910742,0
2020-01-24,15.520000,15.520000,15.520000,15.520000,12.754598,0
2020-01-27,15.270000,15.270000,15.270000,15.270000,12.549143,0
2020-01-28,15.420000,15.420000,15.420000,15.420000,12.672414,0
2020-01-29,15.490000,15.490000,15.490000,15.490000,12.729940,0
2020-01-30,15.520000,15.520000,15.520000,15.520000,12.754598,0
2020-01-31,15.180000,15.180000,15.180000,15.180000,12.475180,0
2020-02-03,15.190000,15.190000,15.190000,15.190000,12.483396,0
2020-02-04,15.430000,15.430000,15.430000,15.430000,12.680633,0
2020-02-05,15.680000,15.680000,15.680000,15.680000,12.886086,0
2020-02-06,15.720000,15.720000,15.720000,15.720000,12.918958,0
2020-02-07,15.600000,15.600000,15.600000,15.600000,12.820341,0
2020-02-10,15.660000,15.660000,15.660000,15.660000,12.869650,0
2020-02-11,15.670000,15.670000,15.670000,15.670000,12.877868,0
2020-02-12,15.800000,15.800000,15.800000,15.800000,12.984705,0
2020-02-13,15.740000,15.740000,15.740000,15.740000,12.935395,0
2020-02-14,15.740000,15.740000,15.740000,15.740000,12.935395,0
2020-02-18,15.660000,15.660000,15.660000,15.660000,12.869650,0
2020-02-19,15.730000,15.730000,15.730000,15.730000,12.927177,0
2020-02-20,15.680000,15.680000,15.680000,15.680000,12.886086,0
2020-02-21,15.540000,15.540000,15.540000,15.540000,12.771032,0
2020-02-24,14.980000,14.980000,14.980000,14.980000,12.310813,0
2020-02-25,14.530000,14.530000,14.530000,14.530000,11.940997,0
2020-02-26,14.410000,14.410000,14.410000,14.410000,11.842380,0
2020-02-27,13.830000,13.830000,13.830000,13.830000,11.365725,0
2020-02-28,13.790000,13.790000,13.790000,13.790000,11.332852,0
2020-03-02,14.360000,14.360000,14.360000,14.360000,11.801289,0
2020-03-03,13.950000,13.950000,13.950000,13.950000,11.464343,0
2020-03-04,14.430000,14.430000,14.430000,14.430000,11.858816,0
2020-03-05,13.910000,13.910000,13.910000,13.910000,11.431470,0
2020-03-06,13.580000,13.580000,13.580000,13.580000,11.160272,0
2020-03-09,12.440000,12.440000,12.440000,12.440000,10.223401,0
2020-03-10,13.040000,13.040000,13.040000,13.040000,10.716490,0
2020-03-11,12.430000,12.430000,12.430000,12.430000,10.215184,0
2020-03-12,11.270000,11.270000,11.270000,11.270000,9.261875,0
2020-03-13,12.330000,12.330000,12.330000,12.330000,10.132999,0
2020-03-16,10.950000,10.950000,10.950000,10.950000,8.998893,0
2020-03-17,11.610000,11.610000,11.610000,11.610000,9.541292,0
2020-03-18,10.970000,10.970000,10.970000,10.970000,9.015330,0
2020-03-19,11.030000,11.030000,11.030000,11.030000,9.064637,0
2020-03-20,10.630000,10.630000,10.630000,10.630000,8.735911,0
2020-03-23,10.280000,10.280000,10.280000,10.280000,8.448277,0
2020-03-24,11.210000,11.210000,11.210000,11.210000,9.212566,0
2020-03-25,11.470000,11.470000,11.470000,11.470000,9.426237,0
2020-03-26,12.170000,12.170000,12.170000,12.170000,10.001511,0
2020-03-27,11.680000,11.680000,11.680000,11.680000,9.598820,0
2020-03-30,12.050000,12.050000,12.050000,12.050000,9.902892,0
2020-03-31,11.950000,11.950000,11.950000,11.950000,9.820710,0
2020-04-01,11.450000,11.450000,11.450000,11.450000,9.409801,0
2020-04-02,11.710000,11.710000,11.710000,11.710000,9.623474,0
2020-04-03,11.510000,11.510000,11.510000,11.510000,9.459111,0
2020-04-06,12.220000,12.220000,12.220000,12.220000,10.042602,0
2020-04-07,12.210000,12.210000,12.210000,12.210000,10.034383,0
2020-04-08,12.610000,12.610000,12.610000,12.610000,10.363109,0
2020-04-09,12.760000,12.760000,12.760000,12.760000,10.486382,0
2020-04-13,12.610000,12.610000,12.610000,12.610000,10.363109,0
2020-04-14,12.860000,12.860000,12.860000,12.860000,10.568563,0
2020-04-15,12.520000,12.520000,12.520000,12.520000,10.289146,0
2020-04-16,12.530000,12.530000,12.530000,12.530000,10.297364,0
2020-04-17,12.950000,12.950000,12.950000,12.950000,10.642527,0
2020-04-20,12.680000,12.680000,12.680000,12.680000,10.420636,0
2020-04-21,12.350000,12.350000,12.350000,12.350000,10.149437,0
2020-04-22,12.560000,12.560000,12.560000,12.560000,10.322019,0
2020-04-23,12.600000,12.600000,12.600000,12.600000,10.354893,0
2020-04-24,12.750000,12.750000,12.750000,12.750000,10.478165,0
2020-04-27,12.970000,12.970000,12.970000,12.970000,10.658963,0
2020-04-28,12.970000,12.970000,12.970000,12.970000,10.658963,0
2020-04-29,13.290000,13.290000,13.290000,13.290000,10.921946,0
2020-04-30,13.150000,13.150000,13.150000,13.150000,10.806890,0
2020-05-01,12.760000,12.760000,12.760000,12.760000,10.486382,0
2020-05-04,12.800000,12.800000,12.800000,12.800000,10.519254,0
2020-05-05,12.850000,12.850000,12.850000,12.850000,10.560346,0
2020-05-06,12.750000,12.750000,12.750000,12.750000,10.478165,0
2020-05-07,12.880000,12.880000,12.880000,12.880000,10.585000,0
2020-05-08,13.140000,13.140000,13.140000,13.140000,10.798673,0
2020-05-11,13.060000,13.060000,13.060000,13.060000,10.732927,0
2020-05-12,12.840000,12.840000,12.840000,12.840000,10.552128,0
2020-05-13,12.560000,12.560000,12.560000,12.560000,10.322019,0
2020-05-14,12.690000,12.690000,12.690000,12.690000,10.428855,0
2020-05-15,12.700000,12.700000,12.700000,12.700000,10.437072,0
2020-05-18,13.280000,13.280000,13.280000,13.280000,10.913727,0
2020-05-19,13.100000,13.100000,13.100000,13.100000,10.765800,0
2020-05-20,13.330000,13.330000,13.330000,13.330000,10.954817,0
2020-05-21,13.230000,13.230000,13.230000,13.230000,10.872635,0
2020-05-22,13.220000,13.220000,13.220000,13.220000,10.864418,0
2020-05-26,13.520000,13.520000,13.520000,13.520000,11.110962,0
2020-05-27,13.790000,13.790000,13.790000,13.790000,11.332852,0
2020-05-28,13.670000,13.670000,13.670000,13.670000,11.234236,0
2020-05-29,13.650000,13.650000,13.650000,13.650000,11.217799,0
2020-06-01,13.780000,13.780000,13.780000,13.780000,11.324634,0
2020-06-02,13.970000,13.970000,13.970000,13.970000,11.480781,0
2020-06-03,14.240000,14.240000,14.240000,14.240000,11.702670,0
2020-06-04,14.290000,14.290000,14.290000,14.290000,11.743761,0
2020-06-05,14.740000,14.740000,14.740000,14.740000,12.113579,0
2020-06-08,15.020000,15.020000,15.020000,15.020000,12.343687,0
2020-06-09,14.840000,14.840000,14.840000,14.840000,12.195762,0
2020-06-10,14.640000,14.640000,14.640000,14.640000,12.031397,0
2020-06-11,13.650000,13.650000,13.650000,13.650000,11.217799,0
2020-06-12,13.890000,13.890000,13.890000,13.890000,11.415035,0
2020-06-15,13.990000,13.990000,13.990000,13.990000,11.497217,0
2020-06-16,14.290000,14.290000,14.290000,14.290000,11.743761,0
2020-06-17,14.180000,14.180000,14.180000,14.180000,11.653362,0
2020-06-18,14.170000,14.170000,14.170000,14.170000,11.645143,0
2020-06-19,14.090000,14.090000,14.090000,14.090000,11.579398,0
2020-06-22,14.170000,14.170000,14.170000,14.170000,11.645143,0
2020-06-23,14.290000,14.290000,14.290000,14.290000,11.743761,0
2020-06-24,13.860000,13.860000,13.860000,13.860000,11.390380,0
2020-06-25,14.040000,14.040000,14.040000,14.040000,11.538306,0
2020-06-26,13.670000,13.670000,13.670000,13.670000,11.234236,0
2020-06-29,13.900000,13.900000,13.900000,13.900000,11.423252,0
2020-06-30,14.040000,14.040000,14.040000,14.040000,11.538306,0
2020-07-01,14.010000,14.010000,14.010000,14.010000,11.513654,0
2020-07-02,14.100000,14.100000,14.100000,14.100000,11.587618,0
2020-07-06,14.320000,14.320000,14.320000,14.320000,11.768416,0
2020-07-07,14.080000,14.080000,14.080000,14.080000,11.571179,0
2020-07-08,14.200000,14.200000,14.200000,14.200000,11.669798,0
2020-07-09,14.020000,14.020000,14.020000,14.020000,11.521872,0
2020-07-10,14.230000,14.230000,14.230000,14.230000,11.694451,0
2020-07-13,14.170000,14.170000,14.170000,14.170000,11.645143,0
2020-07-14,14.390000,14.390000,14.390000,14.390000,11.825943,0
2020-07-15,14.590000,14.590000,14.590000,14.590000,11.990306,0
2020-07-16,14.500000,14.500000,14.500000,14.500000,11.916343,0
2020-07-17,14.480000,14.480000,14.480000,14.480000,11.899907,0
2020-07-20,14.500000,14.500000,14.500000,14.500000,11.916343,0
2020-07-21,14.660000,14.660000,14.660000,14.660000,12.047833,0
2020-07-22,14.690000,14.690000,14.690000,14.690000,12.072487,0
2020-07-23,14.540000,14.540000,14.540000,14.540000,11.949217,0
2020-07-24,14.440000,14.440000,14.440000,14.440000,11.867033,0
2020-07-27,14.500000,14.500000,14.500000,14.500000,11.916343,0
2020-07-28,14.430000,14.430000,14.430000,14.430000,11.858816,0
2020-07-29,14.580000,14.580000,14.580000,14.580000,11.982088,0
2020-07-30,14.480000,14.480000,14.480000,14.480000,11.899907,0
2020-07-31,14.490000,14.490000,14.490000,14.490000,11.908125,0
2020-08-03,14.670000,14.670000,14.670000,14.670000,12.056050,0
2020-08-04,14.710000,14.710000,14.710000,14.710000,12.088924,0
2020-08-05,14.880000,14.880000,14.880000,14.880000,12.228633,0
2020-08-06,14.960000,14.960000,14.960000,14.960000,12.294380,0
2020-08-07,14.300000,14.300000,14.300000,14.300000,12.310736,0
2020-08-10,14.430000,14.430000,14.430000,14.430000,12.422651,0
2020-08-11,14.420000,14.420000,14.420000,14.420000,12.414042,0
2020-08-12,14.600000,14.600000,14.600000,14.600000,12.569003,0
2020-08-13,14.510000,14.510000,14.510000,14.510000,12.491522,0
2020-08-14,14.510000,14.510000,14.510000,14.510000,12.491522,0
2020-08-17,14.480000,14.480000,14.480000,14.480000,12.465696,0
2020-08-18,14.440000,14.440000,14.440000,14.440000,12.431259,0
2020-08-19,14.390000,14.390000,14.390000,14.390000,12.388215,0
2020-08-20,14.360000,14.360000,14.360000,14.360000,12.362389,0
2020-08-21,14.360000,14.360000,14.360000,14.360000,12.362389,0
2020-08-24,14.620000,14.620000,14.620000,14.620000,12.586220,0
2020-08-25,14.610000,14.610000,14.610000,14.610000,12.577611,0
2020-08-26,14.640000,14.640000,14.640000,14.640000,12.603438,0
2020-08-27,14.690000,14.690000,14.690000,14.690000,12.646482,0
2020-08-28,14.800000,14.800000,14.800000,14.800000,12.741179,0
2020-08-31,14.670000,14.670000,14.670000,14.670000,12.629265,0
2020-09-01,14.740000,14.740000,14.740000,14.740000,12.689528,0
2020-09-02,14.930000,14.930000,14.930000,14.930000,12.853097,0
2020-09-03,14.500000,14.500000,14.500000,14.500000,12.482914,0
2020-09-04,14.500000,14.500000,14.500000,14.500000,12.482914,0
2020-09-08,14.110000,14.110000,14.110000,14.110000,12.147165,0
2020-09-09,14.360000,14.360000,14.360000,14.360000,12.362389,0
2020-09-10,14.120000,14.120000,14.120000,14.120000,12.155775,0
2020-09-11,14.180000,14.180000,14.180000,14.180000,12.207429,0
2020-09-14,14.350000,14.350000,14.350000,14.350000,12.353780,0
2020-09-15,14.360000,14.360000,14.360000,14.360000,12.362389,0
2020-09-16,14.450000,14.450000,14.450000,14.450000,12.439869,0
2020-09-17,14.400000,14.400000,14.400000,14.400000,12.396825,0
2020-09-18,14.260000,14.260000,14.260000,14.260000,12.276299,0
2020-09-21,13.940000,13.940000,13.940000,13.940000,12.000814,0
2020-09-22,13.980000,13.980000,13.980000,13.980000,12.035251,0
2020-09-23,13.670000,13.670000,13.670000,13.670000,11.768374,0
2020-09-24,13.730000,13.730000,13.730000,13.730000,11.820027,0
2020-09-25,13.870000,13.870000,13.870000,13.870000,11.940552,0
2020-09-28,14.100000,14.100000,14.100000,14.100000,12.138558,0
2020-09-29,13.970000,13.970000,13.970000,13.970000,12.026642,0
2020-09-30,14.070000,14.070000,14.070000,14.070000,12.112730,0
2020-10-01,14.050000,14.050000,14.050000,14.050000,12.095512,0
2020-10-02,13.970000,13.970000,13.970000,13.970000,12.026642,0
2020-10-05,14.200000,14.200000,14.200000,14.200000,12.224647,0
